ticker,pre_total_var,pre_syst_share,pre_avg_corr,pre_beta,pre_amihud,pre_momentum,pre_log_dolvol,pre_downside_vol,w_pre,delta_w,crisis,peak
EMR,0.00025138906055434336,0.6190722824109309,0.4596690691330483,1.246682845282822,6.366029855391749e-05,-0.107872797610246,19.09658975621229,0.010866247974827289,2.0713801316124628e-07,3.2615367087010016e-08,COVID,2020-03-23
EXC,0.00010283596909156004,0.06883855732065143,0.18566341070222497,0.265889090586703,3.8648686561576843e-05,0.15127948131135102,19.136816951014698,0.0076280664694964705,0.039536327756472235,-0.03953615200173523,COVID,2020-03-23
F,0.0003626505821179721,0.2607281741069028,0.291823898068934,0.9717404633278129,4.674517490338559e-05,0.05819395246748986,19.41351107243794,0.013079349779271159,0.00015319357620401485,-0.00015129608538180155,COVID,2020-03-23
FDX,0.00047712272901513094,0.44442417117593047,0.381568172863292,1.4552111194089838,4.4139281403775545e-05,-0.4882729743971886,19.683148507054888,0.01979343531498746,1.4152009454231055e-07,1.335399985393628e-07,COVID,2020-03-23
GD,0.00021126242101092633,0.5041767262420092,0.41987726704406786,1.031370343208427,5.4172556856322815e-05,-0.07880971266392961,19.164578117089267,0.011260037061099626,5.70070573752855e-07,2.2001594290958837e-07,COVID,2020-03-23
GE,0.0008578731563553523,0.18010559507239873,0.23263239584496442,1.2421877945322193,2.5863013976275296e-05,-0.2107198366614113,20.546923266024834,0.01943530325543705,7.409122129529743e-07,-5.756933184430925e-07,COVID,2020-03-23
GILD,0.00023534874303627907,0.3634785946576362,0.3590085734590408,0.9242883471420816,3.255402068623074e-05,-0.15238398111594798,19.688412592094164,0.010345471929003551,3.0212287061689493e-07,0.11852865933027107,COVID,2020-03-23
GM,0.00031003348748211943,0.3553089310758531,0.3377237202809609,1.0488647280455983,3.606582092166835e-05,0.14818148305675857,19.636728781047026,0.012656109020962548,0.061080128212191706,-0.06107972816156395,COVID,2020-03-23
GOOGL,0.00032945314672486946,0.4859120350392112,0.40005283200199165,1.2644095691410022,6.111885243403073e-06,0.011348649559062271,21.38940385847971,0.01349287209268397,6.452384102780845e-07,-5.8175337644888675e-08,COVID,2020-03-23
GS,0.0003095289937757593,0.5121152984808112,0.41356548802332754,1.258191245075004,2.427628179443181e-05,-0.0755503551468977,20.057656609694774,0.012987899256329661,6.36004752949674e-07,-4.79500381413859e-07,COVID,2020-03-23
HD,0.0001861956336119826,0.5246076554586387,0.42803907325142365,0.9876752571818449,1.3373319987450227e-05,0.1413388367798225,20.434879000276872,0.009392076549947023,5.053551831734336e-07,-3.044076204268176e-07,COVID,2020-03-23
HON,0.00014795258150513676,0.6893531464494737,0.49609309061604356,1.0092395720616665,2.288422561157304e-05,0.0861540477103595,19.80120375567059,0.009038041121629026,2.914862635609382e-07,2.946168620003204e-07,COVID,2020-03-23
IBM,0.00025057635386391513,0.4776438483245398,0.40692838900906336,1.0932871740780612,2.3261511664771275e-05,0.006802479640470899,19.93798571583004,0.012834169977851868,2.171724284242012e-07,8.49155776220424e-08,COVID,2020-03-23
INTC,0.0003875825209332415,0.4331127262341985,0.3797448602980093,1.2947761173556407,1.3435365556641724e-05,0.14156158378279243,20.77326867450667,0.014564338462366896,1.1777445652264513e-07,9.391702579210036e-09,COVID,2020-03-23
JNJ,0.00015361377770701517,0.2579624431245738,0.3171745285574423,0.6290793676370511,8.979657124543002e-06,-0.03884983463560859,20.568559087015693,0.01266099824291438,1.704151403170174e-06,0.07292555202500971,COVID,2020-03-23
JPM,0.0001754350379086598,0.5886397481525235,0.45208855303256384,1.0155354212303727,7.974779386402986e-06,0.05704838822705982,20.91837770359941,0.00870136938427635,7.359419991643733e-07,-5.90150804431964e-07,COVID,2020-03-23
KHC,0.0007050475388486026,0.050456561919327486,0.12466851029683515,0.5960465023237699,5.2834583963470424e-05,-0.6242623532477405,19.286982625292186,0.03179478910435107,0.014409758949522332,-0.01440937748331779,COVID,2020-03-23
KO,0.00013002992639090587,0.15959652270398858,0.2580031246992454,0.45524531673657165,1.3926971567901608e-05,0.19986952850817488,20.108544200291664,0.009527026974478365,0.01346512642801653,0.040518242804580135,COVID,2020-03-23
LIN,0.0002071893000839459,0.279688316496892,0.3130989673816287,0.760734198329681,3.6970268930156376e-05,0.1966962602049299,19.770411926491132,0.008406962819037104,0.034865437015909884,-0.0348647589361588,COVID,2020-03-23
LLY,0.00022139883531169043,0.20631028817796662,0.2839415010590358,0.675398706973945,2.2434387900528015e-05,0.06866422300509131,20.522448071217443,0.0114632118373829,3.8378974661202075e-07,-4.3151797705000365e-08,COVID,2020-03-23
LMT,0.00018330608382061126,0.3760950358730451,0.36629263620191943,0.8297540029316403,2.8026399894395845e-05,0.1463905418451048,19.666334512390883,0.010612315700425739,1.2039587285066797e-05,-1.1807272440789262e-05,COVID,2020-03-23
LOW,0.0003446486477729735,0.3858454625197547,0.36148278769163084,1.1524102281833426,2.7907095189405636e-05,-0.020882647627219544,19.891711237808263,0.014932107801092876,1.846519039674896e-07,-3.0911087713020214e-08,COVID,2020-03-23
MA,0.0003294709027047138,0.6168752632972029,0.4575587116709636,1.4246865577690475,1.3886215628506851e-05,0.2056403627609948,20.578774895235718,0.013359541469086435,1.276079046770698e-07,8.019707702246263e-08,COVID,2020-03-23
MCD,0.00010771156680208938,0.16945513055596353,0.2633704779406466,0.4269437387795482,1.3846289245232018e-05,0.2777200512474268,20.112833619945665,0.007035520489929694,0.11163217712701025,-0.10144392125670797,COVID,2020-03-23
MDLZ,0.00011176852294140569,0.3092118443510474,0.35191335938290436,0.5874892611835202,2.6219810489964308e-05,0.2719601092524939,19.462750167362923,0.00741129346800536,4.669576100048941e-07,2.340448627549945e-07,COVID,2020-03-23
MDT,0.00014464623046928624,0.3288747194478155,0.3476385654138718,0.6892565811158785,2.0829828362273588e-05,0.12758626284615382,19.84535737468314,0.00985759112907109,0.040753870328137945,-0.04033407562688202,COVID,2020-03-23
MET,0.00023056893069934003,0.5623810946501404,0.4407844638677059,1.137962275840712,5.1264468183097836e-05,0.04303043248185831,19.182709208086823,0.011680242395273367,2.600228353194244e-07,-1.6487734808778837e-07,COVID,2020-03-23
META,0.0004396055605200045,0.36435967375221306,0.34101513046029364,1.2647621404493536,4.5030508490063545e-06,0.05328140399152834,21.890548820935802,0.014810371682840596,1.722728239683259e-06,-1.1602635580838163e-06,COVID,2020-03-23
MMM,0.0002790186958715615,0.464522957993627,0.39866108587074417,1.1377120548179878,2.726684964372483e-05,-0.21400475215962012,19.796838306162464,0.015379363050886025,2.492583780579421e-07,0.012676618293625444,COVID,2020-03-23
MO,0.00026897313272976933,0.11567897259643113,0.20835009328665993,0.5574344153828944,4.1472567140144715e-05,-0.33068042225494443,19.535430023826713,0.013141573403955392,0.016889295625401188,-0.016881123015943064,COVID,2020-03-23
MRK,0.00015178261479049815,0.32229808669483095,0.35281480842579377,0.6989594723574133,1.349005444465444e-05,0.20125766465644068,20.3653661817814,0.009409385321235912,8.560951182960551e-07,0.07763387160013649,COVID,2020-03-23
MS,0.00028787796788198546,0.594876134822024,0.4478469948848732,1.3077646787735129,3.2239048768852916e-05,-0.08491464086805878,19.803401290253294,0.010952286325639963,1.8850938576329588e-07,-7.907438418695102e-08,COVID,2020-03-23
MSFT,0.00028588920376936835,0.6678588350915476,0.48110261961384565,1.3808717072532872,3.5125538544819666e-06,0.21049293595788973,21.89894302733359,0.012365739213591215,8.755749103280392e-08,6.666199453021292e-08,COVID,2020-03-23
NEE,9.713058323212228e-05,0.042420654049497894,0.15248719386257775,0.2028517666941007,2.3478612625896625e-05,0.3662963266145758,19.61102944067031,0.007212594506556787,0.08810662661974586,-0.08810599720009105,COVID,2020-03-23
NKE,0.00029362802348598723,0.5057393267629094,0.4193742364790465,1.2177951216145582,2.3993321238361922e-05,0.1161113867958326,20.048323417026193,0.012541503555445097,1.0282343054337827e-07,1.235160665115733e-06,COVID,2020-03-23
NVDA,0.0011985917143274144,0.45328535509082923,0.3737113009626535,2.3293438137273,1.0250486129020834e-05,-0.42512775270660574,21.534092487503774,0.029643201760626518,5.669962137141418e-08,5.47737575810409e-08,COVID,2020-03-23
ORCL,0.0002109445038769574,0.5163712351800539,0.42363123596000274,1.0429830343697981,1.4294275550666945e-05,0.07909196072602831,20.41133416419265,0.010449371386196124,2.4861029655979477e-07,-4.1908087317759836e-08,COVID,2020-03-23
OXY,0.0003715804011507678,0.2861333783518285,0.3052455662168539,1.0304401613967176,4.218572068252527e-05,-0.5446116688942282,19.74383145109212,0.014176054045371398,0.014798851339361391,-0.014798770110349859,COVID,2020-03-23
PEP,0.00010949544179692707,0.225007236305539,0.30790674756105324,0.4960304972549561,1.631469466960262e-05,0.2408972170293724,19.958129962404694,0.007219981612021192,5.920027436508669e-07,-3.658449458245324e-07,COVID,2020-03-23
PFE,0.00018420173812336234,0.34672969846099266,0.3589071176639321,0.7986463275185274,1.403214595954033e-05,-0.1658167571591534,20.409810893801634,0.010330947862659687,3.252064218149041e-07,1.4323801278165331e-05,COVID,2020-03-23
PG,0.00015037282246664006,0.18488932202553637,0.277602302911114,0.5269297349288808,1.151088102390518e-05,0.43635471628053857,20.420063670011217,0.007939469079789912,2.2128939069827933e-07,3.017769523998305e-07,COVID,2020-03-23
PM,0.000292312094915548,0.11400764583870364,0.21059705516471874,0.5769026019791155,3.323119035389937e-05,-0.011681032150859277,19.657281746946314,0.0137985148776442,3.8089417813727745e-07,-1.5357453799070896e-08,COVID,2020-03-23
PYPL,0.00041650114705116357,0.5037944652065789,0.4110046773104154,1.447594461837261,2.0019763066712074e-05,0.1519167737859477,20.417238098409314,0.014330152219545957,1.2172408527202982e-07,6.130428129847931e-08,COVID,2020-03-23
QCOM,0.0006090695729157502,0.19687806400648597,0.24316612450052635,1.0943197395472075,1.7772302959802456e-05,0.10114648904834919,20.58619410497819,0.01711326495667451,0.024296550162836078,-0.024296326967919883,COVID,2020-03-23
RTX,0.000237789672596625,0.53545378247092,0.4338030803141586,1.1276377488846798,2.6135060380761127e-05,0.00019236026098774783,19.908653419733493,0.012543181795231576,1.7725766241710655e-07,3.2355302239506454e-07,COVID,2020-03-23
SBUX,0.00020506840900565599,0.2765248102268645,0.3200789731514499,0.7525381969905034,1.5401022027942327e-05,0.45207158253242263,20.234259381653438,0.008624198030751448,2.653500423578314e-06,-2.357366182361168e-06,COVID,2020-03-23
SLB,0.00042409819457529926,0.3287503101080384,0.3249215279076674,1.17999023537909,4.139503349326668e-05,-0.5302143586830368,19.76359642994067,0.013282456133796467,0.018468842492618848,-0.018468675741349864,COVID,2020-03-23
SO,9.517273186057684e-05,0.038195626964165105,0.14422222368244214,0.19053519352892528,3.8138527478895665e-05,0.4040722296831073,19.096088447358202,0.007349629348736856,0.08994426089179655,-0.08994403411243286,COVID,2020-03-23
SPG,0.0001650534968958799,0.1840166811576828,0.26620826591928554,0.5507481891438771,5.604750031107016e-05,-0.07241064361205923,18.972016186008226,0.008757932078668618,0.028797725889431882,-0.028797585757254916,COVID,2020-03-23
T,0.00018433984325435756,0.3161780728895934,0.3388049892489714,0.7629351022934475,1.3678034633828146e-05,0.20661369151719802,20.29653443380083,0.012482586804145896,2.1576258190265804e-06,-1.7775869679954555e-06,COVID,2020-03-23
TGT,0.0004541003798136508,0.2118342582615438,0.2679333140683851,0.9801355619457491,3.470657806237483e-05,0.2339418764429706,19.717012483264853,0.013818962398412966,2.0011300079902314e-06,-5.120348370743947e-07,COVID,2020-03-23
TMO,0.00023161110656897037,0.561734349523634,0.4489163891689551,1.1398751805498737,2.774718601726953e-05,0.1785150315947773,19.844801519352707,0.010232979635979007,1.0995465382466615e-07,0.012316240331095848,COVID,2020-03-23
TMUS,0.000214321494296676,0.31936883124472504,0.3328199348819101,0.8267824414405712,4.192288745722397e-05,0.11106134109474083,19.429396089566872,0.009129869117454354,0.03297953723381161,-0.03297890130519226,COVID,2020-03-23
TXN,0.00037670772922330885,0.5186315402980927,0.4109859622036455,1.3968309327861081,2.7373409116955036e-05,0.2148564131320157,20.040126985459903,0.014074412389042432,1.6364914552514434e-07,3.5349391189665497e-08,COVID,2020-03-23
UNH,0.00027597706057861434,0.28724632497125263,0.3183491756108697,0.8897660872310443,1.2696472179367137e-05,-0.18091396932497505,20.685534068999427,0.01131264860449485,2.801649680455427e-06,-2.615486457646868e-06,COVID,2020-03-23
UNP,0.00027494831527474816,0.48637763079184443,0.41417118671765957,1.1556449982605852,2.1067646033696106e-05,0.010652808727065352,20.077676044896222,0.011280739055594367,1.389141323470296e-07,6.033141619912036e-07,COVID,2020-03-23
UPS,0.00030015772805074,0.47563855672702404,0.40396902277773167,1.1940579572127301,4.455840343047105e-05,0.061122352761493415,19.401002174998997,0.013160725187514637,1.4242595125126866e-07,0.017315087868596757,COVID,2020-03-23
USB,0.00013397530427409717,0.5031264346963622,0.4231510647261686,0.8204706691445581,3.3957260912778965e-05,0.0751116651014781,19.352762527411947,0.00894184188011394,0.032940306432640724,-0.032940150074097084,COVID,2020-03-23
V,0.0002361003092555177,0.6451443059248907,0.4704765122450735,1.233357071751451,8.44697639944898e-06,0.14330073481249486,20.945865515655434,0.010932719960444742,1.9948604754778656e-07,7.599320902668281e-08,COVID,2020-03-23
VZ,0.00013886282985393358,0.0873178526287058,0.19530509770562265,0.34798189205124536,1.5005709000970683e-05,0.16108833590909963,20.15230639858594,0.008893635296683758,0.03335712633686696,0.20736386113309974,COVID,2020-03-23
WFC,0.00019468015205830502,0.4348198541102155,0.3868564901736654,0.9194489844461426,1.2134069342787962e-05,-0.008207283519685624,20.593889533181393,0.009614257163989193,0.029084727139235003,-0.029084617367536435,COVID,2020-03-23
WMT,0.00012485508794738613,0.32388564739108544,0.3510164641570419,0.6354934667515183,1.2001618204688906e-05,0.25277111416718884,20.30327625830796,0.0077067361562606525,0.027661278288643325,0.019842110054415916,COVID,2020-03-23
XOM,0.00016072263953291317,0.537862819691223,0.43558611651709234,0.9291512303033691,1.3904862531004508e-05,-0.14961595079489,20.34573652096679,0.008713387450751927,7.926984009466015e-07,-2.0761096149715072e-08,COVID,2020-03-23
SCHW,0.0003311776426260409,0.5040308685697116,0.412244667876182,1.2911336165129725,4.420331318678465e-05,-0.17394155569289887,19.57265112078797,0.012756756153526762,3.354582785966562e-07,-1.647650980485239e-07,COVID,2020-03-23
AAPL,0.00046528176004659007,0.16708601791732358,0.20712745021414894,0.9526674023340286,1.0900544675571076e-06,0.41334954447355327,23.36425247993971,0.014753426627899024,5.48376418487572e-07,3.270650516866487e-07,Rates,2022-09-30
ABBV,0.00019949099540053628,0.2343338721778109,0.2524125091337058,0.7387413691999567,1.6711226403729545e-05,0.18676495698669077,20.214353557564188,0.008781374384302416,0.00011762036895609793,0.011421999352216739,Rates,2022-09-30
ABT,0.0002463091979643014,0.10284770296294315,0.17769013986045232,0.5438145837799456,2.1489618098318297e-05,0.2523006087135493,20.120036349934047,0.011686585106132233,1.4033000777966392e-05,-1.2496222476314271e-05,Rates,2022-09-30
ACN,0.00018949958153307008,0.42445206498619337,0.34425308878803246,0.9690176553331344,2.231170698819959e-05,0.3309953575377824,19.930601939356787,0.010542714569665879,5.669366196656812e-07,6.587611130625708e-08,Rates,2022-09-30
ADBE,0.0004092019188086591,0.11602467134570839,0.17465106184159968,0.7444872098795327,1.19661621821163e-05,0.296646875989497,20.95623969251709,0.013848325098385834,2.105005471318501e-06,1.8408673157593477e-05,Rates,2022-09-30
AIG,0.0005513579500563547,0.4559144975078688,0.32801961019692044,1.7130567821209701,0.00010090482991116789,0.45506827062462374,18.99763668665928,0.014258844380747766,3.812468639335903e-07,1.0548926368054735e-07,Rates,2022-09-30
AMD,0.0008751289697405014,0.06757990028235995,0.11907267469052936,0.8309177578248216,5.163152328306653e-06,0.5796435999112413,22.102513536506276,0.01706635727436539,3.346458204564711e-05,-3.2790162839285346e-05,Rates,2022-09-30
AMGN,0.00024304152076562102,0.17471277105864585,0.2282476252799796,0.7040699354179701,2.0473242394360746e-05,0.06076533793187147,20.10195849820497,0.01130965700851814,9.101296450948982e-07,0.08347671383857085,Rates,2022-09-30
AMT,0.00020989686741184607,0.0958957945256826,0.17495037342548125,0.4847479669034913,2.856414100229284e-05,0.06425773582768354,19.798793060118907,0.009637180678526048,0.012212529466112804,-0.012211512725197844,Rates,2022-09-30
AMZN,0.0003785638473674072,0.0997662920555449,0.15784428862093938,0.6640101544688559,1.041451220514102e-06,0.22071494589812285,23.316770317336758,0.012040445994651712,0.022285548081490032,-0.02228505862288957,Rates,2022-09-30
AXP,0.00046001829196651875,0.47630613238654923,0.332753234085998,1.5993513230586383,3.35879639923077e-05,0.566555365215835,19.873478823956347,0.011030343979705716,1.0353999631863248e-06,-4.403366521378886e-07,Rates,2022-09-30
BA,0.0007416225791738103,0.4520579440368294,0.31989663776130495,1.978343778215433,5.293336040088006e-06,0.26767972571041365,22.11257373405792,0.01403729375730958,2.812590205122583e-07,1.213589623254667e-06,Rates,2022-09-30
BAC,0.0003844293330837057,0.4305090075404881,0.31461136942816365,1.389993013202637,9.599899932188036e-06,0.5738937419957257,21.119261956884593,0.010773658928493319,2.528240496938576e-06,-1.5992534139447382e-06,Rates,2022-09-30
BIIB,0.0017485593805529,0.008212233039365649,0.03579884818524058,0.4094341487087781,3.789697609808828e-05,0.2579123667065413,19.918997919528678,0.030003277513748622,0.0010796683063262372,-0.001079215923965567,Rates,2022-09-30
BK,0.00037009178789891247,0.372124197272054,0.29847916961390547,1.2679785784137019,7.667325251310804e-05,0.3128864823161577,19.05584983010535,0.012901324350813356,2.133214468060189e-06,-1.0393696850062426e-06,Rates,2022-09-30
BKNG,0.0005455505847094048,0.43751958125479995,0.3227677110595932,1.6692811798859037,2.2615652626144674e-05,0.31782466211433646,20.43423732424731,0.013499330696093546,4.038843186483751e-07,3.5906677173803054e-06,Rates,2022-09-30
BLK,0.000219241489873428,0.5220344377378497,0.37098468290667735,1.1559104394549478,3.190188784996282e-05,0.4966986842180242,19.750110241226835,0.009765429201423327,4.86133923966287e-07,2.528348281587336e-08,Rates,2022-09-30
BMY,0.00018160461184197813,0.23541337340381444,0.2553186573911431,0.7064675833691536,1.713653412258788e-05,0.15866774927113703,20.11656737841151,0.008854632732595298,0.006126182058639359,0.10166022835064067,Rates,2022-09-30
BRK-B,0.00012714734888875408,0.6119560449958819,0.40238816144421163,0.9530748426781416,1.0497004902007688e-05,0.44268875952074616,20.90484032237972,0.006382802854184048,2.6688465566068543e-06,-9.604713817394816e-07,Rates,2022-09-30
C,0.00044923948748630207,0.37027898035772877,0.2858130811743359,1.393531300555201,1.4471012209768489e-05,0.36318036515120183,20.792033847221564,0.013304510668944542,0.01673771902878958,-0.016736595367971206,Rates,2022-09-30
CAT,0.00032137153470234055,0.35023835692072697,0.29114611508107735,1.1463013229950065,2.4612496290676772e-05,0.5659215235618265,20.141574922125624,0.012191116387628655,2.939557756778696e-06,-1.2023406455009176e-06,Rates,2022-09-30
CHTR,0.00025664174293943095,0.13019088011514732,0.19542248162367853,0.6245499333566934,1.7614374911977295e-05,0.3467739218946233,20.287863629150298,0.01138848528432011,2.780021374802211e-06,0.015585167185949883,Rates,2022-09-30
CL,8.83603810039081e-05,0.177555160215252,0.2495122596802368,0.4279654170711099,2.720198650403236e-05,0.12731330696899973,19.4290937226188,0.0058910418181786555,0.07289885097647275,-0.07289275254491866,Rates,2022-09-30
CMCSA,0.00023655976553969165,0.40228183069469386,0.32937035065802694,1.0540200840745702,1.4915781912327302e-05,0.3945234374831027,20.42682712449435,0.010310888956870753,6.874181628657172e-07,7.295188467772583e-07,Rates,2022-09-30
COF,0.0005579869608470196,0.4185898618901745,0.3063140771975826,1.6512757949261896,7.662185130585019e-05,0.9136294086821156,19.517598959749378,0.012711960477359265,1.05409307752353e-06,-6.4117604437985e-07,Rates,2022-09-30
COP,0.0008052668249211012,0.4083600736528354,0.29639890649129436,1.9593173191054618,6.512793366827286e-05,0.41035237881326436,19.70274272284494,0.016779620976540014,3.373568231347929e-07,3.122000256562219e-07,Rates,2022-09-30
COST,0.00013414310683472884,0.12388878792822118,0.19611945540769118,0.44046704339076564,1.1187917672853163e-05,0.3001922218444435,20.492032585522814,0.008292005854139946,0.04811814859356254,-0.048117397527055274,Rates,2022-09-30
CRM,0.0006137626253342495,0.08954725623490352,0.14733738627279497,0.801013061767614,1.0460727753336352e-05,0.2654025419702608,21.236343924576573,0.015062040650943354,0.00019597934634440312,-0.0001942038827732515,Rates,2022-09-30
CSCO,0.00021877025109746768,0.34502387795674894,0.30726664353788113,0.9387110833305099,1.1486587952093282e-05,0.16008194895729844,20.54532967410373,0.01233879533695694,7.141251064752836e-07,2.3130066585031403e-07,Rates,2022-09-30
CVS,0.0002508048071276461,0.22947235555099185,0.2500120565867929,0.819683799944417,2.640980064264813e-05,0.2796378156541929,19.88942678337616,0.010777194491656011,2.252638542832022e-06,-1.3258373517278014e-06,Rates,2022-09-30
CVX,0.00043945366511309456,0.47610253683617254,0.33014671732226036,1.562859835015393,2.0282238149468658e-05,0.21538776750211555,20.465551227803935,0.011823212620676326,4.5957952089788446e-07,0.054350014642638736,Rates,2022-09-30
D,0.00019253073705935563,0.07572417023521154,0.16490028183016034,0.41255374626346986,3.965799331930681e-05,-0.06129670353930319,19.312380858632416,0.012417840902444367,0.03430090529743374,-0.034298723508556006,Rates,2022-09-30
DHR,0.00023550992170645653,0.06590603980236333,0.14370437759659702,0.4256772586226608,2.170755114137359e-05,0.4205804102157204,20.10917249245769,0.010533203883279588,0.04284823764360993,-0.04284615660044574,Rates,2022-09-30
DIS,0.00038573230264975407,0.2672446220540645,0.254401892503497,1.0970103598697827,7.729745914260358e-06,0.4550622397596588,21.229026801356003,0.009215471396317664,0.005379566469250082,-0.005369349979034809,Rates,2022-09-30
DOW,0.0004661886470414196,0.42643872550656264,0.31921263696866764,1.5234296425739802,9.828618985719854e-05,0.48879573638102275,19.00606811179825,0.012572028632484028,4.259256336556489e-07,3.902122331954981e-06,Rates,2022-09-30
DUK,0.00016335291361555129,0.12545194706505505,0.20453156833247682,0.4891199561843193,3.926494942396497e-05,0.25304530502501055,19.32802150244507,0.007160354830491584,0.01714999664241827,-0.017130301272175127,Rates,2022-09-30
EMR,0.00028233157640873127,0.5424735224826481,0.3668557124665319,1.3371564888847476,6.81147171264648e-05,0.4643602846895821,19.09119706487918,0.009610820412706292,6.735713070031511e-07,1.9823749954404697e-06,Rates,2022-09-30
EXC,0.00020704993334494953,0.35505557758897716,0.3224698356780916,0.9264008696548387,5.992131057795278e-05,0.2372223039238876,19.044325270922283,0.009043391850845047,4.6980852968310757e-07,1.0369006316090466e-05,Rates,2022-09-30
F,0.0006178805921396223,0.24004135263376386,0.22970632995593956,1.3158565498767854,3.7538126681842166e-05,0.8936682452972807,20.153183736350996,0.01377274027153132,1.9939306170700234e-06,-1.4865753260992942e-06,Rates,2022-09-30
FDX,0.0004209844172356213,0.2159684621967505,0.23128752700990196,1.0302471342596018,2.47948640188413e-05,0.7651537687442473,20.288239609724265,0.01138799379111985,7.800711148364697e-07,2.0079983267081077e-05,Rates,2022-09-30
GD,0.0001964694499627326,0.4422989440659166,0.34049752510066683,1.007206924317557,6.495904161117025e-05,0.2594976562890949,19.00382216097504,0.008096765127299505,1.0759009364800823e-06,-3.582803472370451e-08,Rates,2022-09-30
GE,0.0006156792496956151,0.2685618558822611,0.2455038317226125,1.3893531816604212,2.4462539223942936e-05,0.6824662896357103,20.514047618543422,0.01448373787278927,1.012310941537405e-06,2.173807952886211e-07,Rates,2022-09-30
GILD,0.00017820862942046395,0.14191648556147618,0.20316515438583263,0.5433679591872703,2.214767859383752e-05,-0.06757733725870288,19.923285010375302,0.007806226375585547,0.028178782779288588,0.028733625335812137,Rates,2022-09-30
GM,0.0006366926006892504,0.29194012696446353,0.25637290048483435,1.4730755952253625,3.035945177196186e-05,0.8496101544385097,20.491070293118472,0.012798914809906746,6.009400871835478e-07,1.598116978461531e-07,Rates,2022-09-30
GOOGL,0.00029550038463096404,0.30649069669748313,0.28209231925237355,1.0282551901410681,4.132049664499023e-06,0.5434488078683031,21.84749973301208,0.01178893933675551,5.823002282945489e-07,5.43944403537843e-07,Rates,2022-09-30
GS,0.00030370307960562494,0.427282561222808,0.3133283322558774,1.2308224776354646,1.8855783961170288e-05,0.6713515719678257,20.429801184130426,0.009495553125251108,0.00010111279007899523,-9.951798413032918e-05,Rates,2022-09-30
HD,0.00016763618357664028,0.22081483496110002,0.26044949923225424,0.657372062235343,1.0198342314071938e-05,0.2635216492930473,20.716840134263144,0.009620951951914704,8.896335694096398e-07,2.4795285080755588e-05,Rates,2022-09-30
HON,0.00022357528402548775,0.6077921895947072,0.39898132374990586,1.2595131028949311,2.3082624346494274e-05,0.4357344303035514,20.046414532678785,0.009838498352463592,4.4801515087849397e-07,0.0017859625430224463,Rates,2022-09-30
IBM,0.0002535349359982064,0.31753491957822233,0.29094809638682173,0.9694555219224643,2.0171948327757448e-05,0.24554227632986722,20.131662507934088,0.012844219070523865,8.089823705009419e-07,0.03142450767674155,Rates,2022-09-30
INTC,0.0005606056578898429,0.20307265224017212,0.22051713270392623,1.1528364399773883,9.097993669519296e-06,-0.037451371696074875,21.207102867988546,0.022371894702479776,8.030920041102779e-07,2.8673872744392195e-07,Rates,2022-09-30
JNJ,0.00010292368220063483,0.292620919589329,0.29953337745332,0.5929575180805692,7.9796812896904e-06,0.18423041549894176,20.676823996875672,0.007529261872365216,0.02674058858153058,0.08543331001565231,Rates,2022-09-30
JPM,0.00031054790052957685,0.45837225706931634,0.32853869434219257,1.2891002650326975,7.793885295605885e-06,0.5349519112579465,21.257312461882474,0.008565890004791486,0.001830115985259059,-0.0018288788950280893,Rates,2022-09-30
KHC,0.00022815382698838048,0.18612031912170648,0.2368445243105045,0.7040832457933617,6.687720526944377e-05,0.28845705669896565,18.962227768982313,0.009903956863601841,8.504215155296734e-07,0.021151338642725587,Rates,2022-09-30
KO,0.0001420228250587506,0.4062115074448983,0.3419749826893319,0.8206697424846762,1.2653143886256443e-05,0.22316143858745596,20.353199335125396,0.008280701531966198,1.8510014706210282e-06,2.6865982702885516e-07,Rates,2022-09-30
LIN,0.00021084312892337458,0.48277727466073,0.36693980171933427,1.0901000825044984,2.6063013605846875e-05,0.32495333421267564,19.943079606979673,0.008961259495589072,4.191012654487407e-07,1.6505997107241409e-06,Rates,2022-09-30
LLY,0.00045377106325461905,0.08781702340515277,0.14295143766034288,0.6820575048294156,2.1707571360742675e-05,0.35359119678027223,20.257341782320307,0.013063628038361986,0.022542150072863677,-0.022541401600997206,Rates,2022-09-30
LMT,0.0001632677558762585,0.31846921830343655,0.2989503730240181,0.7791071312420724,2.1921762794803605e-05,0.06356939913290197,19.943626805794516,0.00845379531549933,5.002940530443634e-06,0.09257222347756708,Rates,2022-09-30
LOW,0.000293964514708133,0.18347533242407607,0.23357238658954146,0.7935047536173564,1.8862642700352532e-05,0.3752495394497021,20.28719126957403,0.01516014224956645,4.071749561749729e-07,3.4675134165867294e-06,Rates,2022-09-30
MA,0.00033328178883096636,0.47233938137161696,0.35072388038722907,1.3556454067027797,1.0593012582323328e-05,0.21574987879638943,20.94325138209975,0.012330486766673927,3.8745614372070554e-07,5.300514250478904e-07,Rates,2022-09-30
MCD,0.00010786892088309735,0.24481118835600985,0.26928327576490146,0.5552352560431058,1.3161362121421912e-05,0.24828853189400998,20.15427824024831,0.007187035917030613,0.08243375530735819,0.06702375330209226,Rates,2022-09-30
MDLZ,0.00010707176579277364,0.3554708311537598,0.33064451188880073,0.66658065260432,2.3814855957200192e-05,0.22102435170736,19.631276467644437,0.007292405469267339,2.2258502819319566e-06,-1.0663998121715981e-07,Rates,2022-09-30
